time,full_law_boundary_fraction,full_law_transfer_efficiency,full_law_edge_bulk_ratio,full_law_coherence,principal_branch_boundary_fraction,principal_branch_transfer_efficiency,principal_branch_edge_bulk_ratio,principal_branch_coherence,no_topology_feedback_boundary_fraction,no_topology_feedback_transfer_efficiency,no_topology_feedback_edge_bulk_ratio,no_topology_feedback_coherence,fixed_ruler_boundary_fraction,fixed_ruler_transfer_efficiency,fixed_ruler_edge_bulk_ratio,fixed_ruler_coherence
8.94,0.6402423179610076,0.4470858555734456,1.0,0.9999995345478757,0.4733483588471945,0.3117075205092176,0.9882688533948257,0.999999844723734,0.47844228094575786,0.3083888229383006,1.0,1.0,0.6996793641315856,0.5393923257826954,1.1684415145241471,0.9999998712023099
8.969999999999999,0.637561795824826,0.4437792959480179,1.8866766989595207,0.9999995345478757,0.4754984086319419,0.3119210947236045,0.9931303618795045,0.9999998436901361,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999998,0.7299678884065451,0.5956423853607388,1.1131695566764745,0.9999997575403798
9.0,0.7438246985459983,0.6278613518188956,1.1333428909207501,0.9999993167298563,0.47672239661700866,0.3095013875228394,1.0000000000000002,0.9999998436901361,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999999,0.721305854037256,0.577129349157639,1.0,0.9999997983504905
9.03,0.6614987196518596,0.475160894245658,1.0000000000000002,0.9999988299910876,0.4784422663189488,0.30838881428970016,1.0,0.9999998436901361,0.47844228094575786,0.3083888229383006,1.0000000000000004,1.0,0.7012131804787382,0.5383188298976384,1.0352264948836472,0.9999997983504908
9.06,0.6375617297627316,0.44377921505978873,1.9792353288019242,0.9999988299910876,0.4784422663189488,0.30838881428970016,1.0,0.999999843690136,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7078444063734051,0.5505373663291758,1.1739411848090602,0.9999995055030149
9.09,0.7503310929114112,0.6442234755986318,1.3066316715086301,0.9999984503936099,0.47844226631894893,0.30838881428970016,1.0000000000000004,0.9999998436901362,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7307936981128758,0.5974695612473526,1.0000000000000002,0.9999989749086923
9.12,0.6869123617612991,0.5137301874272494,1.0,0.9999974504300378,0.4784422663189488,0.30838881428970016,1.0000000000000002,0.9999998436901361,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999998,0.7012131042827312,0.5383186926167004,1.0,0.9999989749086923
9.15,0.6375616004094489,0.4437790566761892,2.0594776062047497,0.9999974504300377,0.47844226631894893,0.30838881428970016,1.005641355708907,0.9999998436901362,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7012131042827312,0.5383186926167004,1.2065861269482505,0.9999989749086922
9.18,0.7555728633735999,0.6580389284654834,1.4853053137224628,0.9999971531880376,0.47984619413602125,0.3092211750837083,1.0,0.9999998428366951,0.47844228094575786,0.3083888229383006,1.0,1.0,0.735570961060931,0.6082636450173872,1.1432228491866925,0.9999986878541446
9.209999999999999,0.7081863297352808,0.5511824409309336,1.0,0.9999958837040431,0.4784422662390874,0.3083888142424794,1.0,0.999999842836695,0.4784422809457578,0.3083888229383006,1.0000000000000002,1.0,0.7260990348682381,0.5872289314356677,1.0,0.9999998523878486
9.24,0.6375614535067146,0.4437788768047121,2.0799745561409417,0.9999958837040431,0.4784422662390875,0.3083888142424793,1.0,0.9999998428366951,0.47844228094575797,0.30838882293830056,1.0000000000000002,0.9999999999999999,0.7012131854790085,0.5383188389065358,1.0810930785066328,0.9999998523878485
9.27,0.7568569396574862,0.6615141342999662,1.6565384641791345,0.999995800548379,0.4784422662390874,0.3083888142424794,1.0000000000000002,0.999999842836695,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.7159548017065533,0.5662569620605111,1.1727060867360823,0.9999987175273276
9.299999999999999,0.7250959716806425,0.5850862646751432,1.0,0.9999942397863012,0.4784422662390874,0.3083888142424794,1.0,0.9999998428366951,0.47844228094575786,0.3083888229383006,1.0,1.0000000000000002,0.730608761820303,0.5970594001510647,1.0,0.9999985129210273
9.33,0.6375612993660386,0.4437786880710697,2.071739987956907,0.9999942397863014,0.4784422662390874,0.3083888142424794,1.0000000000000004,0.999999842836695,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7012130615333463,0.538318615595954,1.0,0.9999985129210275
9.36,0.7563435328421114,0.6601202625551368,1.8567169635951282,0.9999947429634528,0.4784422662390874,0.3083888142424794,1.0021988472596433,0.9999998428366951,0.4784422809457578,0.3083888229383006,1.0000000000000002,0.9999999999999999,0.7012130615333461,0.538318615595954,1.1839805699477615,0.9999985129210273
9.389999999999999,0.7416032299998672,0.6224635512024398,1.0,0.9999933477487462,0.478990379481219,0.3098773998812416,0.9901751132911542,0.9999998421678871,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7322854045190351,0.6007986631605187,1.0658375662518216,0.9999986468717368
9.42,0.6375612157247722,0.4437785856587089,1.958588300203002,0.9999933477487464,0.475979031695591,0.30998475417361215,0.9841601950305483,0.9999998421678871,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7133194942426051,0.5610516510307701,1.0000000000000002,0.9999999119846343
9.45,0.7489239236510528,0.64061289077173,1.9512349842910444,0.999994570491041,0.4744594930841723,0.31097753397838757,0.980450115346807,0.9999998421678871,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999998,0.7012131909937083,0.5383188488422714,1.1362630310655513,0.9999999119846343
9.48,0.7484167807119075,0.6393215395234241,1.0,0.999993372737149,0.47351781978058166,0.31159596739214923,0.9810367338129332,0.9999998421678868,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7250071600754346,0.5848973053903661,1.2273225432512036,0.9999992400460859
9.51,0.6375612180677923,0.44377858852755797,1.763537258968564,0.999993372737149,0.47366693679775085,0.3114978725968199,0.9875890207493785,0.999999842167887,0.47844228094575797,0.3083888229383006,1.0,1.0,0.7384990356536747,0.615074485387009,1.0,0.9999994207216384
9.54,0.7343007261273184,0.6053557043238125,2.1081357529034555,0.9999957136086066,0.47532678968807396,0.31041011433160903,1.0,0.999999842167887,0.47844228094575786,0.30838882293830056,1.0000000000000002,0.9999999999999999,0.7012131455353987,0.5383187669408609,1.0,0.9999994207216384
9.57,0.7585867354992172,0.6662540743406459,1.0000000000000002,0.9999953207626058,0.4784422661765031,0.30838881420547437,1.0062343159707365,0.999999842167887,0.47844228094575797,0.30838882293830056,1.0,0.9999999999999999,0.7012131455353989,0.5383187669408609,1.1758171385420975,0.9999994207216384
9.6,0.6375614007229599,0.44377881217496373,1.4289626761221472,0.9999953207626057,0.4799933213878367,0.3093086640786855,1.0000000000000002,0.9999998416870851,0.4784422809457578,0.3083888229383006,1.0000000000000002,0.9999999999999999,0.7310740722014603,0.5980924650523632,1.000346849188219,0.9999997119425832
9.629999999999999,0.7019282396480642,0.5396102297098335,2.044128877364055,0.9999981753209051,0.47844226613151175,0.3083888141788717,1.0,0.9999998416870853,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0000000000000002,0.7012802662421995,0.5384397242531438,1.0,0.9999998092113954
9.66,0.754597115549647,0.6554224960874996,1.0,0.9999985396991053,0.4784422661315117,0.30838881417887165,1.0000000000000002,0.9999998416870852,0.4784422809457578,0.3083888229383006,1.0000000000000002,0.9999999999999999,0.7012131814837381,0.5383188317083291,1.1366616358483068,0.9999998092113955
9.69,0.6375617025437796,0.4437791817321706,1.0,0.9999985396991052,0.47844226613151186,0.3083888141788717,1.0,0.9999998416870853,0.4784422809457578,0.3083888229383006,1.0,1.0,0.7250700540812864,0.5850311086922401,1.163044552365792,0.9999991665648545
9.719999999999999,0.6375617025437794,0.4437791817321707,1.9048783700751282,0.9999985396991055,0.47844226613151186,0.3083888141788717,1.0,0.9999998416870853,0.47844228094575797,0.3083888229383006,1.0,1.0,0.7291513003764571,0.5938465693100254,1.0000000000000002,0.9999996533337321
9.75,0.7451456336312804,0.6311156185600441,1.1676356415606997,0.9999982404388618,0.4784422661315117,0.30838881417887165,1.0,0.9999998416870852,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7012131670598223,0.5383188057210205,1.0000000000000002,0.9999996533337321
9.78,0.6669805099033954,0.4829824555519688,1.0000000000000002,0.9999976545041174,0.47844226613151175,0.3083888141788716,1.006409118813667,0.9999998416870852,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999999,0.7012131670598222,0.5383188057210206,1.1888667715740966,0.9999996533337318
9.81,0.637561619544274,0.4437790801053711,1.9878863608839163,0.9999976545041174,0.4800366781657008,0.3093344555652707,1.0,0.9999998413966403,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999999,0.7330041450140062,0.6024159853790992,1.0069524297422643,0.999999892087848
9.84,0.7509132182621799,0.6457290505395817,1.312920433929707,0.9999973602346414,0.4784422661043331,0.3083888141628014,1.0,0.9999998413966403,0.47844228094575797,0.3083888229383006,1.0,1.0000000000000002,0.7025509613114985,0.5407399256783688,1.0,0.9999990507148274
9.87,0.6877368809736903,0.5150866729796896,1.0,0.9999965995659582,0.4784422661043331,0.3083888141628014,1.0,0.9999998413966403,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7012131112973428,0.5383187052547938,1.1709337627265575,0.9999990507148274
9.9,0.6375615206289118,0.44377895899083464,2.063748459693506,0.9999965995659582,0.4784422661043331,0.3083888141628014,0.9982356470171958,0.9999998413966402,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7303428874051558,0.5964707161838751,1.1522862362089437,0.9999995831949086
9.93,0.7558421596724433,0.6587647189938274,1.515822159065881,0.9999963336045985,0.4780016258542685,0.3086730988113044,0.9930223007537206,0.9999998413966401,0.47844228094575786,0.3083888229383006,1.0,1.0,0.727505132420537,0.5902590845187901,1.0,0.999998817135064
9.959999999999999,0.7114217583327113,0.5573620871214653,1.0000000000000002,0.9999952686652103,0.4766952518016487,0.3095190114263447,0.9866933306909964,0.9999998413966402,0.4784422809457578,0.3083888229383006,1.0000000000000002,0.9999999999999999,0.7012130896833701,0.5383186663133095,1.002360220648991,0.999998817135064
9.99,0.6375613958380884,0.443778806193806,2.0887971974773953,0.9999952686652102,0.47510050764885486,0.310557957135103,0.9879657983808184,0.9999998413966403,0.47844228094575786,0.3083888229383006,1.0,1.0,0.701668977763812,0.5391412863064032,1.142397725331583,0.9999993653254804
10.02,0.7574030919006044,0.6630033842295433,1.6860277822974494,0.9999952920385636,0.4754219182474303,0.312366929544014,0.9798162354396522,0.9999998412979533,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.7259703103500447,0.5869530826348871,1.0,0.999999025746453
10.049999999999999,0.7277273725823246,0.5907408783578694,1.0,0.9999943187414164,0.47335659392847723,0.31170209726942605,0.9832351017820256,0.9999998412979533,0.47844228094575797,0.3083888229383006,1.0,1.0,0.7012131089869317,0.5383187010921695,1.0000000000000002,0.9999990257464532
10.08,0.6375613067692102,0.4437786971356919,2.0507187956511577,0.9999943187414164,0.47422500599588663,0.3111313010033432,0.9933379249593244,0.9999998412979534,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7012131089869316,0.5383187010921695,1.196692631360521,0.9999990257464529
